,text
3990,the world wide web's federal revolution. #federaltimes50  pic.twitter.com/mzni9emvdn
3991,9/11 changed the way agencies share information. #federaltimes50  …
3992,find out if your info was stolen in opm hack  
3993,government shutdowns of 1990s: partisan politics reaches dysfunctional heights  
3994,how the berlin wall's collapse led to brac. #federaltimes50  
3995,9/ 11 terrorist attacks: information sharing fast-tracked  
3996,"how the berlin wall's collapse marked end of cold war, led to brac. #federaltimes50  pic.twitter.com/jnxxe87xip"
3997,9/11 terrorist attacks: information sharing fast-tracked  
3998,how watergate eroded trust in government. #federaltimes50  pic.twitter.com/c8cjz0vl4n
3999,6 scandals that stuck. #federaltimes50  
4000,how domestic terrorism pushed government to tighter access controls. #federaltimes50  pic.twitter.com/uhhfzu7ltc
4001,how the berlin wall's collapse led to brac. #federaltimes50  pic.twitter.com/xwir4qn4jc
4002,new fcc website offers realtime document database access  
4003,how domestic terrorism pushed government to tighter access controls. #federaltimes50  
4004,gsa offers telematics data sharing on fleet vehicles  
4005,new webcast: maximizing federal it w/ fewer resources/budget   #changeagents  …pic.twitter.com/askwwazlez
4006,agencies: 'don't wait to be hunted'  
4007,how domestic terrorism pushed government to tighter access controls. #federaltimes50  pic.twitter.com/rt24fmapzy
4008,10 historic events to reshape government during the last 50 years #federaltimes50  pic.twitter.com/wpyp4esnez
4009,new council will help feds hone in on data privacy issues  
4010,6 scandals that stuck. #federaltimes50  pic.twitter.com/eok2acfwxi
4011,"end of cold war: military reshaped, redefined. read&watch why it's a#federaltimes50  pic.twitter.com/ukg490oc4j"
4012,how watergate eroded trust in government. #federaltimes50  pic.twitter.com/zobskhtv52
4013,6 scandals that stuck. #federaltimes50  
4014,oklahoma city bombing: barriers to government hardened  
4015,6 scandals that rippled through government for decades after  
4016,new fehb self + 1 option may not be as good as people hoped.  
4017,the world wide web's federal revolution. #federaltimes50  
4018,how watergate eroded trust in government. #federaltimes50  pic.twitter.com/gepdojireq
4019,this week in federal times: cyber and counterterrorism intersect  
4020,new fehb self + 1 option may not be as good as people hoped.  
4021,6 scandals that stuck. #federaltimes50  pic.twitter.com/y6c7xf8hfg
4022,how watergate eroded trust in government. #federaltimes50  pic.twitter.com/8pr1dmj6w2
4023,this one's gonna be good. …
4024,self plus one adds up to zero for many  
4025,gsa inspector general reports $1.3b in potential savings  
4026,unveiled: 10 events of the last 5 decades that most shaped how govt operates #federaltimes50  pic.twitter.com/amb6cfom1i
4027,how the vietnam war ushered in a new era of transparency.   #federaltimes50
4028,invention of world wide web: digital revolution kicks off  
4029,invention of world wide web: digital revolution kicks off  
4030,how the vietnam war ushered in a new era of transparency.   #federaltimes50
4031,6 scandals that rippled through government for decades after  
4032,psc says dhs request could eliminate competition  
4033,50 years of change  
4034,how the vietnam war ushered in a new era of transparency.   #federaltimes50
4035,unveiled -- guess the top 10 events that reshaped the federal govt over the last 50 years  pic.twitter.com/kfxn3dasyk
4036,celebrating 50 years of government transformation  
4037,moon landing: u.s. cements its s&t domination  
4038,who's hacking interior?  
4039,gsa's tom sharpe on the evolution of federal acquisition  
4040,wikileaks posts transcripts on sourceamerica corruption allegations  
4041,who's hacking interior?  
4042,solid reporting from  here. …
4043,florida contractor pleads guilty for tax fraud scheme  
4044,"how silicon valley, private sector influence innovation at state.  "
4045,who's hacking interior?  
4046,gsa's tom sharpe on the federal acquisition evolution  
4047,"how silicon valley, private sector influence innovation at state.  "
4048,learn how dhs phished its own staff with a phony promise of redskins tix -- and why.  
4049,"how silicon valley, private sector influence innovation at state.  "
4050,private-sector strategies fuel state department innovation lab  
4051,this week in federal times: private-sector ideas come to state lab  
4052,can small businesses help hhs with digital support?  
4053,"energy it project failing due to mismanagement, poor planning  "
4054,"after a judge nixed gsa's tsa hq deal, the agency is now regrouping,  "
4055,program management could soon be coming to agencies  
4056,senator questions va's safeguards against fiscal misconduct  
4057,learn how  phished its own staff with a phony promise of  tix -- and why.  
4058,gsa revamps web site with mobile in mind 
4059,"after a judge nixed gsa's tsa hq deal, the agency is now regrouping,  "
4060,"after a judge nixed gsa's tsa hq deal, the agency is now regrouping,  "
4061,learn how  phished its own staff with a phony promise of  tix -- and why. 
4062,learn how  phished its own staff with a phony promise of  tix -- and why.  
4063,"after a judge nixed gsa's tsa hq deal, the agency is now regrouping,  "
4064,what should you do in the wake of a cyber breach?  
4065,learn how  phished its own staff with a phony promise of  tix -- and why.  
4066,us-cert director talks cybersecurity best practice  
4067,gsa head: examining options after tsa office deal nixed  
4068,gsa head: examining options after tsa office deal nixed  
4069,poor org structure led to weak info security at state  
4070,us-cert director talks cybersecurity best practice  
4071,industry should steal fedramp cloud security baselines  
4072,dhs secretary johnson: cyber as important as counterterrorism at dhs  
4073,tactical radios and cybersecurity  
4074,. johnson ranks cyber on same level as counterterror. #cybercon2015  
4075,we live in an era where the idea of 'hacking a car' doesn't sound weird. #cybercon2015  
4076,is the threat of cyberattacks what it will take to break down walls at dod? #cybercon2015  
4077,"america to take 10,000 syrians in 2016, says dhs sec jeh johnson at #cybercon2015.  "
4078,"america to take 10,000 syrians in 2016, says dhs sec jeh johnson at #cybercon2015.  "
4079,the red ink still runs over the books at .  
4080,is the threat of cyberattacks what it will take to break down walls at dod? #cybercon2015  
4081,and a big thank you to our sponsors       #cybercon2015
4082,that's a wrap for #cybercon2015! thanks to everyone who attended! we will continuously update   with videos & articles
4083,. johnson ranks cyber on same level as counterterror. #cybercon2015  
4084,great speech by  #cybercon2015 …
4085,"""terrorists responsible for #parisattacks used sophisticated encryption to carry out their threat.""  #cybercon2015"
4086,"quoting #cybercon2015 speakers:  ""in .67 milliseconds an attack from anywhere in the world can damage cyber infrastructure."""
4087,"""as our enemy threats grow, we must be even more diligent in our defense.""  #cybercon2015"
4088,"""cybersecurity is no different than any other policy issue on capitol hill."" -  #cybercon2015"
4089,video: what's dod doing about network security? #cybercon2015  
4090,. gets ready for his keynote: a view of cyber from capitol hill #cybercon2015
4091, we apologize for just now getting back to you about your #cybercon2015 comment. can you email dsmathers.com
4092,"""a breach is when unauthorized data is exposed, & you need a truthful internal/external comm. plan."" ladi adefala  #cybercon2015"
4093,"america to take 10,000 syrians in 2016, says dhs sec jeh johnson at #cybercon2015.  "
4094,"ladi adefala , mark duke , aaron ferguson  & joshua kim  on cyber breaches #cybercon2015pic.twitter.com/pjzbuqwdpg"
4095,"""data breaches happen because smart people do not do smart things."" - dr. ferguson  #cybercon2015"
4096,"dhs head: u.s. to take 10,000 syrian refugees. #cybercon2015  "
4097,"""we need to know the art & science of cybersecurity -- and the balance. that comes with education."" mark duke  #cybercon2015"
4098,"""in 2015 alone we had 4 dozen breaches within the federal gov't."" - mark duke  #cybercon2015"
4099,"""opm didn't even have an it workforce until 2013."" - mark duke  #cybercon2015"
4100,ladi adefala  shares his spear phishing test: test your employees with free concert tickets #cybercon2015
4101,our breach prevention panel starts now with  moderating! #cybercon2015
4102,balancing security and privacy. discussion from #cybercon2015.  
